"調査年月日","都道府県名","市区町村名","市町村コード","行政区コード","行政区名","0－4歳","5－9歳","10－14歳","15－19歳","20－24歳","25－29歳","30－34歳","35－39歳","40－44歳","45－49歳","50－54歳","55－59歳","60－64歳","65－69歳","70－74歳","75－79歳","80－84歳","85－89歳","90－94歳","95－99歳","100歳以上","計","世帯数"
"2023/04/01","京都府","舞鶴市","262021","911","愛宕","6","8","15","13","8","10","6","8","21","19","17","13","12","15","17","20","12","17","4","3","0","244","111"
"2023/04/01","京都府","舞鶴市","262021","912","森日の出","12","15","6","6","10","13","16","11","15","12","16","19","26","12","23","18","19","12","4","1","0","266","142"
"2023/04/01","京都府","舞鶴市","262021","913","日の出団地","0","0","1","2","1","6","2","5","3","3","1","9","12","10","10","13","6","1","1","0","0","86","67"
"2023/04/01","京都府","舞鶴市","262021","914","森宮","4","2","2","13","10","16","8","5","8","19","14","11","10","5","21","16","15","13","5","1","0","198","105"
"2023/04/01","京都府","舞鶴市","262021","915","大森","1","9","9","6","4","7","13","6","12","19","6","9","4","12","14","17","6","4","3","0","1","162","98"
"2023/04/01","京都府","舞鶴市","262021","916","森大和","10","8","9","11","7","6","5","7","16","16","8","9","7","8","9","11","11","9","3","2","0","172","82"
"2023/04/01","京都府","舞鶴市","262021","917","緑が丘","6","2","7","10","11","11","7","4","15","13","15","19","11","13","17","21","12","8","2","0","0","204","122"
"2023/04/01","京都府","舞鶴市","262021","918","丸山西町","12","6","8","12","9","12","11","12","6","9","20","18","12","6","17","16","24","14","5","2","0","231","114"
"2023/04/01","京都府","舞鶴市","262021","919","井尻東","13","13","7","8","3","6","7","13","16","20","12","7","6","10","21","13","15","10","4","2","0","206","101"
"2023/04/01","京都府","舞鶴市","262021","920","井尻西","7","8","9","9","18","18","21","12","18","28","31","31","20","25","21","26","17","17","6","2","0","344","180"
"2023/04/01","京都府","舞鶴市","262021","921","森三本木","28","24","30","22","17","13","36","40","32","41","18","23","36","24","24","24","23","6","0","0","0","461","205"
"2023/04/01","京都府","舞鶴市","262021","922","森駒ヶ谷","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023/04/01","京都府","舞鶴市","262021","923","大田野","4","2","4","1","1","1","5","5","8","4","6","6","10","16","9","4","3","3","1","0","0","93","49"
"2023/04/01","京都府","舞鶴市","262021","924","エルドラード三本木","4","2","1","2","0","3","1","3","3","3","3","1","1","0","1","0","1","1","0","0","0","30","12"
"2023/04/01","京都府","舞鶴市","262021","1001","片山新町","0","0","0","1","1","0","0","0","2","0","3","2","1","1","4","1","0","0","1","1","0","18","11"
"2023/04/01","京都府","舞鶴市","262021","1002","片山南","0","0","0","0","0","0","0","0","5","1","1","0","0","2","6","2","1","0","0","0","0","18","13"
"2023/04/01","京都府","舞鶴市","262021","1003","元川東","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"2023/04/01","京都府","舞鶴市","262021","1004","祭掛","11","7","3","4","1","19","11","8","13","15","11","18","10","4","4","9","9","4","2","0","0","163","90"
"2023/04/01","京都府","舞鶴市","262021","1005","行永板ガラス社宅","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023/04/01","京都府","舞鶴市","262021","1006","大迫新町","10","12","14","18","14","13","10","21","14","28","29","27","18","11","35","36","32","23","16","5","0","386","221"
"2023/04/01","京都府","舞鶴市","262021","1007","三安団地","8","4","3","1","1","1","6","7","1","7","5","2","0","4","2","4","2","0","0","0","0","58","28"
"2023/04/01","京都府","舞鶴市","262021","1008","大迫団地","1","0","0","1","0","2","3","1","4","6","7","6","3","11","11","6","6","5","0","0","0","74","53"
"2023/04/01","京都府","舞鶴市","262021","1010","大宮","18","25","24","18","29","25","21","39","25","34","36","35","26","34","32","39","22","10","7","2","1","501","263"
"2023/04/01","京都府","舞鶴市","262021","1011","金屋","7","7","19","23","21","9","6","17","26","36","44","16","22","25","37","16","18","8","9","2","0","368","182"
"2023/04/01","京都府","舞鶴市","262021","1012","東幸野","1","2","5","3","2","1","3","8","5","13","6","10","8","11","12","9","15","6","3","0","0","124","70"
"2023/04/01","京都府","舞鶴市","262021","1013","芥子谷口","0","5","3","6","0","0","0","3","6","10","3","4","3","2","1","4","12","9","1","1","1","73","35"
"2023/04/01","京都府","舞鶴市","262021","1014","幸野","35","11","22","22","29","32","38","29","25","25","49","38","21","28","41","38","38","23","10","4","0","558","263"
"2023/04/01","京都府","舞鶴市","262021","1015","古川","16","19","21","27","28","11","20","16","27","36","45","28","20","12","18","21","23","13","7","3","0","411","187"
"2023/04/01","京都府","舞鶴市","262021","1016","正巳","6","11","18","12","14","15","16","14","20","21","19","24","15","11","24","18","19","17","10","5","0","309","160"
"2023/04/01","京都府","舞鶴市","262021","1017","桜木","18","20","20","25","13","21","21","29","28","25","24","23","9","12","11","24","16","16","7","1","0","364","166"
"2023/04/01","京都府","舞鶴市","262021","1018","元川新町","20","31","24","17","9","18","16","18","39","35","12","12","8","11","14","10","13","10","6","0","1","323","132"
"2023/04/01","京都府","舞鶴市","262021","1019","元川中町","4","5","3","15","8","6","10","11","11","15","14","12","10","12","10","13","5","3","0","1","0","168","93"
"2023/04/01","京都府","舞鶴市","262021","1020","元川本町","9","15","7","7","3","1","11","7","9","11","8","3","7","6","9","14","5","5","5","3","0","145","61"
"2023/04/01","京都府","舞鶴市","262021","1021","明富下","10","10","7","14","13","5","6","17","10","19","19","5","11","10","19","8","11","10","10","2","0","216","114"
"2023/04/01","京都府","舞鶴市","262021","1022","上明富","3","10","4","3","8","20","11","7","13","21","14","10","2","5","8","8","7","1","3","2","0","160","97"
"2023/04/01","京都府","舞鶴市","262021","1023","竹道","0","3","5","7","8","4","1","8","5","18","18","5","14","12","26","22","11","5","10","3","0","186","104"
"2023/04/01","京都府","舞鶴市","262021","1024","御幸","18","21","35","17","20","28","24","25","34","40","34","33","36","28","42","22","22","22","9","4","1","514","229"
"2023/04/01","京都府","舞鶴市","262021","1025","医療センター","4","2","1","0","7","11","0","1","3","3","1","0","0","0","0","0","0","0","0","0","0","33","25"
"2023/04/01","京都府","舞鶴市","262021","1026","サンケイ団地","3","4","6","3","13","4","6","7","2","10","11","14","18","8","10","8","9","10","7","0","0","153","92"
"2023/04/01","京都府","舞鶴市","262021","1027","芥子谷団地","6","8","9","7","12","3","1","4","8","13","18","12","11","11","18","21","22","5","5","1","0","195","129"
"2023/04/01","京都府","舞鶴市","262021","1028","八反田南","34","39","44","48","45","45","46","40","51","68","67","73","49","52","78","53","18","8","2","0","0","861","388"
"2023/04/01","京都府","舞鶴市","262021","1029","八反田北","41","42","25","23","27","36","35","40","29","57","32","34","31","19","32","17","12","3","5","0","1","540","232"
"2023/04/01","京都府","舞鶴市","262021","1030","行永桜通り","13","58","75","57","24","3","9","25","61","68","36","18","7","2","5","1","2","0","0","0","0","464","126"
"2023/04/01","京都府","舞鶴市","262021","1101","常府営","9","5","10","19","6","6","6","11","7","16","10","10","9","18","25","30","20","16","5","0","0","238","141"
"2023/04/01","京都府","舞鶴市","262021","1102","常口","16","16","27","30","13","15","26","18","35","46","49","43","29","15","52","56","30","27","8","0","0","551","257"
"2023/04/01","京都府","舞鶴市","262021","1103","常","5","2","24","13","12","7","7","12","10","16","18","13","11","24","19","14","15","9","3","2","0","236","108"
"2023/04/01","京都府","舞鶴市","262021","1104","木ノ下","1","7","6","4","6","1","4","6","5","11","8","5","9","12","23","16","13","7","3","4","0","151","68"
"2023/04/01","京都府","舞鶴市","262021","1105","与保呂","5","5","1","8","12","4","7","14","7","17","12","14","19","29","28","33","20","16","10","5","0","268","140"
"2023/04/01","京都府","舞鶴市","262021","1106","京月","5","7","4","5","9","3","8","10","9","12","22","13","13","27","20","24","37","25","8","5","2","266","145"
"2023/04/01","京都府","舞鶴市","262021","1108","京月東","6","15","15","12","6","6","11","11","10","23","28","20","21","14","33","41","52","18","2","1","0","345","166"
"2023/04/01","京都府","舞鶴市","262021","1109","亀岩","25","14","23","22","24","29","25","19","33","35","35","32","24","24","45","32","18","8","4","1","0","472","215"
"2023/04/01","京都府","舞鶴市","262021","1110","常桜町","3","7","12","14","4","0","2","4","13","19","7","2","1","1","0","2","0","0","0","0","0","91","29"
"2023/04/01","京都府","舞鶴市","262021","1201","泉源寺","12","13","22","38","24","17","12","24","38","38","42","46","37","28","33","45","19","20","7","3","0","519","243"
"2023/04/01","京都府","舞鶴市","262021","1202","田中新","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2023/04/01","京都府","舞鶴市","262021","1204","田中東","22","31","48","41","40","36","34","35","46","46","66","50","33","33","52","46","30","21","6","2","0","718","330"
"2023/04/01","京都府","舞鶴市","262021","1205","安岡","16","31","20","20","28","30","32","33","36","47","45","46","47","51","41","49","28","21","11","2","0","634","307"
"2023/04/01","京都府","舞鶴市","262021","1206","小倉","8","7","10","14","16","10","11","13","14","19","29","18","20","25","26","27","18","8","11","5","0","309","169"
"2023/04/01","京都府","舞鶴市","262021","1207","鹿原西","0","10","6","8","6","3","3","3","7","18","10","10","10","13","16","14","9","9","0","0","0","156","77"
"2023/04/01","京都府","舞鶴市","262021","1208","鹿原","7","14","14","8","8","7","11","10","22","13","20","23","14","18","25","27","20","14","8","5","1","288","141"
"2023/04/01","京都府","舞鶴市","262021","1209","吉坂","2","2","5","7","7","2","7","2","7","8","14","8","17","10","14","8","3","9","2","4","0","138","76"
"2023/04/01","京都府","舞鶴市","262021","1210","松尾","0","0","0","0","0","0","1","0","0","0","0","1","2","2","0","2","2","2","1","1","0","14","9"
"2023/04/01","京都府","舞鶴市","262021","1211","田中西","14","23","21","23","17","18","19","26","24","21","35","24","15","12","24","22","24","12","10","3","0","387","192"
"2023/04/01","京都府","舞鶴市","262021","1212","小倉西","12","12","8","5","1","5","9","14","18","7","4","10","6","10","12","18","14","14","1","0","0","180","84"
"2023/04/01","京都府","舞鶴市","262021","1213","田中中","22","33","33","31","32","15","25","35","39","47","57","47","40","42","51","46","37","23","10","1","0","667","300"
"2023/04/01","京都府","舞鶴市","262021","1214","みずなぎ学園鹿原","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2023/04/01","京都府","舞鶴市","262021","1215","やすらぎ苑","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","5","5"
"2023/04/01","京都府","舞鶴市","262021","1216","安岡園","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12","13","12","4","3","1","0","48","48"
"2023/04/01","京都府","舞鶴市","262021","1217","こひつじの苑舞鶴","0","0","0","0","1","2","1","1","0","1","4","2","2","5","3","4","1","0","0","0","2","27","27"
"2023/04/01","京都府","舞鶴市","262021","1218","小倉新町","10","6","6","14","10","11","9","7","8","15","13","21","20","17","6","7","4","2","0","0","0","186","86"
"2023/04/01","京都府","舞鶴市","262021","1219","安岡新町","9","15","13","16","19","16","16","18","10","22","23","30","36","27","19","16","12","2","4","0","0","323","134"
"2023/04/01","京都府","舞鶴市","262021","1220","舞鶴学園","0","4","13","13","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","39"
"2023/04/01","京都府","舞鶴市","262021","1221","田中団地","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023/04/01","京都府","舞鶴市","262021","1222","田園町","22","39","90","61","12","6","16","25","50","78","37","10","4","7","7","5","1","0","0","1","0","471","137"
"2023/04/01","京都府","舞鶴市","262021","1301","大波下板ガラス社宅","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023/04/01","京都府","舞鶴市","262021","1302","大波下","15","14","13","26","25","23","15","8","18","36","29","36","29","21","45","34","22","22","9","5","0","445","211"
"2023/04/01","京都府","舞鶴市","262021","1303","大波上","2","5","5","6","7","3","0","7","6","10","13","4","5","11","15","12","5","6","4","4","0","130","62"
"2023/04/01","京都府","舞鶴市","262021","1304","朝来中","1","8","18","16","6","2","3","10","11","19","12","14","16","16","34","27","20","5","7","1","0","246","117"
"2023/04/01","京都府","舞鶴市","262021","1305","朝来新町","8","21","24","25","20","16","16","26","20","29","38","26","26","23","21","32","14","5","6","1","0","397","175"
"2023/04/01","京都府","舞鶴市","262021","1306","松ヶ森","1","0","0","2","0","1","1","3","3","0","3","4","7","2","2","3","6","4","3","1","0","46","26"
"2023/04/01","京都府","舞鶴市","262021","1307","吉野高専宿舎","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023/04/01","京都府","舞鶴市","262021","1308","吉野","3","2","7","6","2","3","0","7","6","8","6","10","6","9","9","8","5","4","2","1","0","104","45"
"2023/04/01","京都府","舞鶴市","262021","1309","白屋","0","1","3","0","1","2","0","1","4","2","1","2","4","4","8","3","3","4","3","0","0","46","21"
"2023/04/01","京都府","舞鶴市","262021","1310","登尾","1","1","1","5","7","4","1","2","1","10","8","6","3","4","6","13","7","3","1","1","0","85","37"
"2023/04/01","京都府","舞鶴市","262021","1311","杉山","0","0","0","0","0","1","0","2","2","1","2","0","2","2","6","8","3","1","2","1","0","33","18"
"2023/04/01","京都府","舞鶴市","262021","1312","笹部","2","0","1","2","1","1","1","1","3","2","1","1","1","1","6","1","2","0","1","0","0","28","12"
"2023/04/01","京都府","舞鶴市","262021","1313","高専","0","0","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9"
"2023/04/01","京都府","舞鶴市","262021","1314","東舞鶴医誠会病院","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","3","3"
"2023/04/01","京都府","舞鶴市","262021","1316","鶴友寮","0","0","0","1","0","9","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","12","12"
"2023/04/01","京都府","舞鶴市","262021","1317","朝来西宮","5","14","10","8","15","5","5","10","15","28","29","13","7","15","36","49","26","23","0","3","0","317","163"
"2023/04/01","京都府","舞鶴市","262021","1318","朝来西町府営","0","0","4","4","2","1","3","3","11","3","8","8","11","8","26","17","5","3","1","1","1","119","72"
"2023/04/01","京都府","舞鶴市","262021","1319","ヴィラージュ滝ケ浦","2","2","3","1","4","0","2","1","1","9","7","7","6","1","0","2","2","1","1","0","0","52","29"
"2023/04/01","京都府","舞鶴市","262021","1320","朝来八田","19","33","26","36","23","7","21","30","24","53","36","30","33","17","11","8","6","2","1","0","0","416","148"
"2023/04/01","京都府","舞鶴市","262021","1321","アマデウスⅦ","1","0","0","0","3","7","5","3","2","0","3","1","3","0","0","0","0","0","0","0","0","28","24"
"2023/04/01","京都府","舞鶴市","262021","1401","河辺中","2","2","2","4","0","0","4","2","2","2","1","3","5","7","4","3","6","1","1","2","0","53","25"
"2023/04/01","京都府","舞鶴市","262021","1402","西屋","0","0","0","0","1","1","1","0","0","0","5","6","4","0","3","6","7","1","4","0","0","39","23"
"2023/04/01","京都府","舞鶴市","262021","1403","室牛","0","1","1","2","1","0","0","0","0","1","4","0","0","1","0","3","4","0","0","0","0","18","10"
"2023/04/01","京都府","舞鶴市","262021","1404","河辺由里","0","0","0","0","1","2","0","0","2","2","3","4","1","3","5","4","5","4","3","1","0","40","25"
"2023/04/01","京都府","舞鶴市","262021","1405","観音寺","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","3","0","1","1","0","0","9","5"
"2023/04/01","京都府","舞鶴市","262021","1406","河辺原","0","0","0","3","3","0","1","1","0","1","3","6","8","3","10","5","6","3","0","1","0","54","26"
"2023/04/01","京都府","舞鶴市","262021","1407","栃尾","0","0","0","0","3","1","1","3","1","2","4","3","11","7","10","5","3","4","2","0","0","60","34"
"2023/04/01","京都府","舞鶴市","262021","1408","大山","3","1","1","2","1","2","1","2","4","1","1","2","10","3","3","2","0","3","2","0","0","44","19"
"2023/04/01","京都府","舞鶴市","262021","1409","田井","0","1","3","6","6","1","1","3","4","14","4","12","8","11","21","15","10","11","4","2","0","137","68"
"2023/04/01","京都府","舞鶴市","262021","1410","成生","0","0","1","0","0","3","0","0","2","5","1","2","3","3","6","5","3","5","5","1","0","46","25"
"2023/04/01","京都府","舞鶴市","262021","1411","野原","2","7","6","7","8","3","1","6","12","13","8","15","18","25","24","12","9","15","9","6","1","206","85"
"2023/04/01","京都府","舞鶴市","262021","1501","中田","2","0","2","2","1","0","2","0","0","3","2","3","3","2","1","4","6","3","2","0","0","38","17"
"2023/04/01","京都府","舞鶴市","262021","1502","丸玉産業社宅","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023/04/01","京都府","舞鶴市","262021","1503","赤野","2","5","3","6","3","0","3","12","4","8","2","1","12","8","13","7","1","7","4","2","0","103","38"
"2023/04/01","京都府","舞鶴市","262021","1504","多祢寺","0","0","0","4","2","0","0","1","0","3","0","2","2","1","2","2","1","1","0","0","0","21","9"
"2023/04/01","京都府","舞鶴市","262021","1505","平","6","8","9","8","5","8","4","7","8","13","20","13","13","16","25","22","14","10","6","3","0","220","104"
"2023/04/01","京都府","舞鶴市","262021","1506","上佐波賀","1","4","1","0","0","2","0","2","2","1","1","5","4","4","9","2","7","6","3","2","2","56","30"
"2023/04/01","京都府","舞鶴市","262021","1507","下佐波賀","0","0","6","3","2","1","1","1","8","2","6","3","4","5","7","6","3","4","2","0","0","64","30"
"2023/04/01","京都府","舞鶴市","262021","1508","千歳","4","4","2","3","3","0","4","4","8","7","7","4","7","8","15","10","8","3","4","0","0","105","48"
"2023/04/01","京都府","舞鶴市","262021","1509","大丹生","1","1","0","2","5","3","1","2","5","3","4","6","14","9","10","12","4","10","4","1","0","98","50"
"2023/04/01","京都府","舞鶴市","262021","1510","瀬崎","2","0","0","2","4","4","2","1","1","11","3","3","5","10","7","5","10","5","4","1","1","80","40"
"2023/04/01","京都府","舞鶴市","262021","1511","三浜","0","1","2","1","4","3","6","2","6","2","9","11","14","13","16","12","5","10","3","4","0","124","70"
"2023/04/01","京都府","舞鶴市","262021","1512","小橋","0","3","5","5","1","2","2","4","3","5","7","8","15","15","10","14","10","13","3","0","0","125","66"
"2023/04/01","京都府","舞鶴市","262021","1514","浦入","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023/04/01","京都府","舞鶴市","262021","1515","中田下","4","1","0","0","1","2","8","2","1","2","2","2","1","0","0","0","0","1","1","0","0","28","18"
"2023/04/01","京都府","舞鶴市","262021","1516","林ベニヤ独身寮","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023/04/01","京都府","舞鶴市","262021","2001","西吉原第一","1","5","3","4","2","5","7","2","6","7","7","9","14","12","18","8","9","8","5","1","0","133","73"
"2023/04/01","京都府","舞鶴市","262021","2002","西吉原第二","0","0","0","0","0","1","1","1","1","0","4","3","4","1","5","1","4","3","3","1","0","33","27"
"2023/04/01","京都府","舞鶴市","262021","2003","西吉原第三","0","0","1","0","1","3","1","1","2","0","5","4","1","5","4","1","7","5","3","0","0","44","25"
"2023/04/01","京都府","舞鶴市","262021","2004","東吉原第一","1","3","5","4","3","6","3","3","5","5","9","8","12","13","25","10","5","14","7","3","0","144","89"
"2023/04/01","京都府","舞鶴市","262021","2005","東吉原第二","3","3","4","1","5","1","4","3","3","3","2","3","4","5","10","8","8","4","3","1","0","78","40"
"2023/04/01","京都府","舞鶴市","262021","2006","東吉原第三","0","0","3","1","1","1","0","2","3","4","4","1","5","3","7","7","7","14","4","0","0","67","41"
"2023/04/01","京都府","舞鶴市","262021","2007","東吉原第四","3","3","1","5","0","0","3","6","1","2","4","7","4","6","6","6","3","4","4","1","0","69","36"
"2023/04/01","京都府","舞鶴市","262021","2101","魚屋","3","6","8","8","4","4","3","16","9","9","18","16","11","10","15","11","10","13","7","5","0","186","98"
"2023/04/01","京都府","舞鶴市","262021","2102","魚屋住吉","3","3","1","2","2","5","1","3","2","4","7","7","6","16","9","7","4","7","6","1","0","96","61"
"2023/04/01","京都府","舞鶴市","262021","2103","魚屋大森","4","5","4","5","7","12","7","11","10","15","16","7","9","8","22","11","8","6","5","2","0","175","111"
"2023/04/01","京都府","舞鶴市","262021","2104","大森海岸","1","0","5","4","5","2","4","0","8","5","7","1","1","3","1","3","3","5","1","0","1","59","34"
"2023/04/01","京都府","舞鶴市","262021","2201","大内","0","2","1","1","2","2","0","0","3","7","5","4","7","1","1","8","5","8","1","1","0","59","40"
"2023/04/01","京都府","舞鶴市","262021","2202","大内南","12","20","7","5","3","5","12","11","13","8","5","9","1","5","7","6","3","6","3","0","0","141","54"
"2023/04/01","京都府","舞鶴市","262021","2203","南田辺","10","18","15","11","14","15","15","15","17","13","17","18","20","16","24","14","17","7","15","1","0","292","141"
"2023/04/01","京都府","舞鶴市","262021","2205","東田辺","11","15","24","14","8","16","13","15","26","22","26","21","17","22","23","17","29","21","16","1","0","357","174"
"2023/04/01","京都府","舞鶴市","262021","2206","二の丸","3","1","2","1","1","1","1","2","3","2","2","5","4","5","11","10","7","5","3","0","0","69","43"
"2023/04/01","京都府","舞鶴市","262021","2207","北田辺","2","1","1","5","0","3","4","2","4","8","8","10","8","5","10","4","8","8","3","3","0","97","63"
"2023/04/01","京都府","舞鶴市","262021","2208","三の丸","3","1","1","3","6","4","10","6","2","2","13","2","6","5","9","13","11","8","2","1","0","109","69"
"2023/04/01","京都府","舞鶴市","262021","2210","築地","1","11","7","5","2","6","6","7","10","19","21","10","9","8","20","11","7","4","1","1","1","166","90"
"2023/04/01","京都府","舞鶴市","262021","2211","相生","6","4","5","9","8","8","7","7","10","10","15","11","9","6","6","7","9","6","0","0","0","143","77"
"2023/04/01","京都府","舞鶴市","262021","2212","本","3","4","2","2","2","3","3","3","2","6","5","7","6","9","5","8","7","1","3","0","0","81","40"
"2023/04/01","京都府","舞鶴市","262021","2213","職人","0","0","0","0","1","0","0","0","0","0","0","1","2","0","0","1","2","3","2","0","0","12","8"
"2023/04/01","京都府","舞鶴市","262021","2214","丹波","2","4","0","2","0","4","3","4","3","4","4","6","4","8","7","7","9","4","4","1","0","80","46"
"2023/04/01","京都府","舞鶴市","262021","2215","平野屋","1","4","4","3","4","3","1","3","3","4","6","6","3","6","9","6","5","3","4","0","0","78","43"
"2023/04/01","京都府","舞鶴市","262021","2216","竹屋","5","10","11","6","4","6","5","8","12","7","12","16","14","17","21","10","13","10","9","1","0","197","104"
"2023/04/01","京都府","舞鶴市","262021","2217","大内野","9","12","13","20","19","15","20","10","23","32","20","31","30","22","20","9","9","11","2","0","0","327","159"
"2023/04/01","京都府","舞鶴市","262021","2218","向ノ丁","1","0","0","1","0","3","2","1","2","2","5","3","2","0","3","3","0","0","0","0","0","28","14"
"2023/04/01","京都府","舞鶴市","262021","2219","クレインズコート","2","1","3","11","6","4","3","3","9","10","16","14","15","14","17","10","6","6","1","1","0","152","89"
"2023/04/01","京都府","舞鶴市","262021","2301","寺内","1","2","3","7","12","5","9","6","7","11","16","12","13","4","14","12","8","7","2","2","0","154","92"
"2023/04/01","京都府","舞鶴市","262021","2302","松陰","5","2","3","3","3","6","4","4","5","10","9","6","10","5","12","4","5","3","4","2","1","105","54"
"2023/04/01","京都府","舞鶴市","262021","2303","島崎","17","21","18","12","20","35","19","26","22","19","18","22","12","10","11","7","10","5","1","3","0","308","169"
"2023/04/01","京都府","舞鶴市","262021","2304","港","1","2","0","1","1","1","5","3","5","7","3","2","4","7","9","9","4","6","1","1","0","73","39"
"2023/04/01","京都府","舞鶴市","262021","2305","宮津口","2","1","2","1","6","0","3","2","2","8","3","5","1","2","11","7","3","2","3","3","1","67","36"
"2023/04/01","京都府","舞鶴市","262021","2306","西","9","12","4","8","5","6","7","6","10","9","10","6","12","13","14","5","10","5","4","0","0","155","71"
"2023/04/01","京都府","舞鶴市","262021","2308","新","3","2","4","6","1","3","3","3","7","9","10","1","12","11","15","9","6","8","4","1","0","118","69"
"2023/04/01","京都府","舞鶴市","262021","2309","堀上","2","3","2","1","8","13","4","1","5","7","7","6","4","7","10","8","4","7","4","0","0","104","62"
"2023/04/01","京都府","舞鶴市","262021","2311","紺屋","5","5","7","2","1","3","6","3","8","11","7","5","10","8","9","3","9","5","1","1","1","109","57"
"2023/04/01","京都府","舞鶴市","262021","2312","引土新","6","6","2","0","0","7","12","10","1","3","5","3","12","9","6","10","4","5","2","0","0","103","50"
"2023/04/01","京都府","舞鶴市","262021","2313","朝代","1","4","4","0","3","3","5","3","4","5","3","10","6","2","5","4","2","4","1","0","0","69","33"
"2023/04/01","京都府","舞鶴市","262021","2314","京口","4","8","7","3","7","7","9","4","5","10","14","15","15","13","16","17","10","14","11","2","0","192","104"
"2023/04/01","京都府","舞鶴市","262021","2315","舞引土","4","4","6","3","2","4","7","4","7","14","6","5","7","2","15","7","7","8","6","2","1","120","69"
"2023/04/01","京都府","舞鶴市","262021","2401","真名井","9","7","13","9","15","18","8","10","12","12","19","13","5","8","17","16","15","7","4","3","0","220","119"
"2023/04/01","京都府","舞鶴市","262021","2402","円満寺","4","2","3","6","1","2","3","6","3","8","5","6","7","1","3","10","10","7","1","1","0","89","46"
"2023/04/01","京都府","舞鶴市","262021","2403","八幡","5","6","4","3","13","9","16","11","10","6","9","6","8","8","5","7","8","2","2","0","0","138","88"
"2023/04/01","京都府","舞鶴市","262021","2404","愛宕前","2","1","4","2","3","5","4","6","3","5","5","4","12","5","7","2","3","3","3","0","0","79","36"
"2023/04/01","京都府","舞鶴市","262021","2405","宮前","0","1","3","2","5","5","0","8","3","5","8","4","7","4","18","10","6","3","1","1","0","94","60"
"2023/04/01","京都府","舞鶴市","262021","2406","駅前","2","2","2","6","5","5","5","3","5","9","10","5","3","6","8","4","9","1","1","0","0","91","51"
"2023/04/01","京都府","舞鶴市","262021","2407","京橋","18","16","8","11","23","39","22","24","21","25","38","40","29","20","33","27","31","17","5","5","0","453","265"
"2023/04/01","京都府","舞鶴市","262021","2409","折原","14","20","18","22","26","17","25","25","19","32","38","19","20","28","39","50","33","24","14","8","1","491","254"
"2023/04/01","京都府","舞鶴市","262021","2410","ポレスター西","5","11","16","7","5","3","2","10","18","19","13","17","11","9","8","3","4","2","0","1","0","164","73"
"2023/04/01","京都府","舞鶴市","262021","2501","駅東","1","0","1","2","0","3","3","6","3","7","9","5","8","5","17","8","12","6","2","3","0","101","60"
"2023/04/01","京都府","舞鶴市","262021","2502","新生","2","7","9","12","6","2","6","1","7","12","15","10","8","9","17","15","6","11","7","2","0","164","82"
"2023/04/01","京都府","舞鶴市","262021","2503","伊佐津北","10","7","6","8","6","9","10","13","5","11","9","8","7","8","10","6","8","1","5","1","0","148","71"
"2023/04/01","京都府","舞鶴市","262021","2505","テラスハウス","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023/04/01","京都府","舞鶴市","262021","2507","鉄道寮","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023/04/01","京都府","舞鶴市","262021","2508","深田","10","4","6","2","6","3","11","8","8","4","3","4","6","7","4","3","0","1","0","1","0","91","46"
"2023/04/01","京都府","舞鶴市","262021","2509","NTT社宅","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023/04/01","京都府","舞鶴市","262021","2510","フラワータウン伊佐津","14","16","7","3","0","7","7","20","10","8","5","2","4","3","5","2","1","1","1","0","0","116","39"
"2023/04/01","京都府","舞鶴市","262021","2511","関西電力寮西","0","0","0","2","5","9","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","19","19"
"2023/04/01","京都府","舞鶴市","262021","2512","建青","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","2","1","0","0","0","0","6","5"
